time,high,low,bid,bidVolume,ask,askVolume,vwap,open,close,last
26289,13.2228,11.4901,12.9674,25.9,12.9766,6.22,12.31924306,11.5891,12.9696,12.9696
26290,13.2228,11.4901,12.9668,2.5,12.9761,57.22,12.31924306,11.5891,12.9696,12.9696
26291,13.2228,11.4901,12.9668,2.5,12.974,59.88,12.31925911,11.5895,12.9696,12.9696
26293,13.2228,11.4901,12.9599,355.0,12.9684,6.22,12.31941144,11.5879,12.96,12.96
26294,13.2228,11.4901,12.96,6.22,12.9685,60.58,12.31941775,11.5879,12.9685,12.9685
26296,13.2228,11.4901,12.96,6.22,12.9681,59.48,12.31941775,11.5879,12.9685,12.9685
26297,13.2228,11.4901,12.96,6.22,12.9679,54.8,12.31941775,11.5879,12.9685,12.9685
26298,13.2228,11.4901,12.9615,6.22,12.9679,54.8,12.31942142,11.5879,12.9678,12.9678
26299,13.2228,11.4901,12.9695,100.0,12.9746,55.91,12.31942843,11.5879,12.9678,12.9678
26301,13.2228,11.4901,12.9747,34.89,12.9748,255.78,12.3194294,11.5879,12.9746,12.9746
26302,13.2228,11.4901,12.9731,22.1,12.9748,242.69,12.31943303,11.5879,12.9747,12.9747
26303,13.2228,11.4901,12.9699,7.04,12.9748,239.6,12.31943342,11.5879,12.9748,12.9748
26304,13.2228,11.4901,12.9698,6.58,12.9747,57.65,12.31943342,11.5879,12.9748,12.9748
26305,13.2228,11.4901,12.9746,31.48,12.9747,54.56,12.31943382,11.5879,12.9747,12.9747
26306,13.2228,11.4901,12.967,6.73,12.9746,41.7,12.31943421,11.5879,12.9747,12.9747
26308,13.2228,11.4901,12.9652,6.73,12.9741,53.42,12.31943556,11.5878,12.9741,12.9741
26309,13.2228,11.4901,12.9652,6.78,12.9737,53.89,12.31943556,11.5878,12.9741,12.9741
26310,13.2228,11.4901,12.9725,31.37,12.9737,44.63,12.31943674,11.5878,12.9737,12.9737
26311,13.2228,11.4901,12.97,30.84,12.9737,44.63,12.31944091,11.5878,12.9725,12.9725
26313,13.2228,11.4901,12.97,30.84,12.9733,46.03,12.31944091,11.5878,12.9725,12.9725
26314,13.2228,11.4901,12.97,30.84,12.9733,46.03,12.31944091,11.5878,12.9725,12.9725
26315,13.2228,11.4901,12.97,30.84,12.9733,46.03,12.31944091,11.5878,12.9725,12.9725
26316,13.2228,11.4901,12.97,30.84,12.9731,46.03,12.31944091,11.5878,12.9725,12.9725
26318,13.2228,11.4901,12.97,30.84,12.9726,46.03,12.31944091,11.5878,12.9725,12.9725
26319,13.2228,11.4901,12.97,30.84,12.9726,46.03,12.31944091,11.5878,12.9725,12.9725
26320,13.2228,11.4901,12.97,30.84,12.9726,46.03,12.31944091,11.5878,12.9725,12.9725
26321,13.2228,11.4901,12.97,30.84,12.9724,46.03,12.31944723,11.5931,12.9725,12.9725
26322,13.2228,11.4901,12.97,30.84,12.9724,46.03,12.31944723,11.5931,12.9725,12.9725
26324,13.2228,11.4901,12.97,30.84,12.9724,46.03,12.31944723,11.5931,12.9725,12.9725
26325,13.2228,11.4901,12.9756,117.1,12.9863,32.36,12.31949698,11.5931,12.9851,12.9851
26326,13.2228,11.4901,12.9816,61.89,12.9891,18.7,12.31950482,11.5931,12.9891,12.9891
26327,13.2228,11.4901,12.9807,6.22,12.9889,16.27,12.31950482,11.5931,12.9891,12.9891
26328,13.2228,11.4901,12.9811,57.46,12.9889,11.27,12.31950842,11.5917,12.9889,12.9889
26329,13.2228,11.4901,12.9811,57.46,12.9889,11.27,12.31950842,11.5917,12.9889,12.9889
26331,13.2228,11.4901,12.9811,57.46,12.9889,11.27,12.31950842,11.5917,12.9889,12.9889
26332,13.2228,11.4901,12.9822,54.88,12.9961,308.12,12.31952914,11.5931,12.9898,12.9898
26333,13.2228,11.4901,12.9834,58.87,12.9959,30.02,12.31952945,11.5931,12.9898,12.9898
26334,13.2228,11.4901,12.9834,58.87,12.9959,30.02,12.31952945,11.5931,12.9898,12.9898
26335,13.2228,11.4901,12.9841,56.72,12.9937,308.12,12.31957395,11.5931,12.9938,12.9938
26336,13.2228,11.4901,12.9841,56.72,12.9936,74.4,12.31957437,11.5931,12.9938,12.9938
26338,13.2228,11.4901,12.9841,56.72,12.9933,308.12,12.31957806,11.5975,12.9938,12.9938
26339,13.2228,11.4901,12.9807,6.22,12.9858,25.72,12.31957806,11.5975,12.9938,12.9938
26340,13.2228,11.4901,12.9811,6.21,12.9888,29.39,12.31958308,11.5974,12.9938,12.9938
26341,13.2228,11.4901,12.9751,13.39,12.9799,43.12,12.31959295,11.5974,12.9808,12.9808
26342,13.2228,11.4901,12.9751,13.39,12.9799,43.12,12.31959295,11.5974,12.9808,12.9808
26343,13.2228,11.4901,12.9752,15.32,12.9799,42.12,12.31959308,11.5974,12.9799,12.9799
26345,13.2228,11.4901,12.9752,15.32,12.9799,42.12,12.31959308,11.5974,12.9799,12.9799
26346,13.2228,11.4901,12.9752,15.32,12.9799,42.12,12.31959308,11.5974,12.9799,12.9799
26347,13.2228,11.4901,12.9788,28.83,12.9797,42.91,12.31959308,11.5974,12.9799,12.9799
26348,13.2228,11.4901,12.9751,13.39,12.9793,42.91,12.31959677,11.5974,12.9788,12.9788
26350,13.2228,11.4901,12.9751,13.39,12.9793,42.91,12.31959677,11.5974,12.9788,12.9788
26351,13.2228,11.4901,12.9751,13.39,12.9798,6.49,12.31961205,11.5974,12.98,12.98
26352,13.2228,11.4901,12.9751,26.09,12.98,1377.99,12.31962685,11.5974,12.98,12.98
26353,13.2228,11.4901,12.9752,21.04,12.98,1377.99,12.31962685,11.5974,12.98,12.98
26354,13.2228,11.4901,12.9793,2.82,12.98,1377.99,12.31962685,11.5974,12.98,12.98
26356,13.2228,11.4901,12.9793,2.82,12.98,1377.99,12.31962685,11.5974,12.98,12.98
26357,13.2228,11.4901,12.9793,2.82,12.98,1377.99,12.31962685,11.5974,12.98,12.98
26358,13.2228,11.4901,12.9793,2.82,12.9799,26.75,12.31962685,11.5974,12.98,12.98
26359,13.2228,11.4901,12.9726,28.58,12.9798,6.21,12.31962721,11.5974,12.9793,12.9793
26361,13.2228,11.4901,12.9726,28.58,12.9798,6.21,12.31962721,11.5974,12.9793,12.9793
26362,13.2228,11.4901,12.9726,28.58,12.9798,6.21,12.31962721,11.5974,12.9793,12.9793
26363,13.2228,11.4901,12.9727,58.02,12.9798,6.21,12.31965254,11.5911,12.9793,12.9793
26364,13.2228,11.4901,12.9727,58.02,12.9798,6.21,12.31965254,11.5911,12.9793,12.9793
26365,13.2228,11.4901,12.9727,58.02,12.9798,6.21,12.31965254,11.5911,12.9793,12.9793
26366,13.2228,11.4901,12.9727,58.02,12.9798,6.21,12.31965254,11.5911,12.9793,12.9793
26368,13.2228,11.4901,12.9727,58.02,12.9798,6.21,12.31965254,11.5911,12.9793,12.9793
26369,13.2228,11.4901,12.9727,58.02,12.9798,6.21,12.31965254,11.5911,12.9793,12.9793
26370,13.2228,11.4901,12.9728,100.0,12.9798,25.66,12.31965254,11.5911,12.9793,12.9793
26371,13.2228,11.4901,12.9728,100.0,12.9796,6.21,12.31967356,11.5806,12.9727,12.9727
26372,13.2228,11.4901,12.9733,54.63,12.9796,6.21,12.31967356,11.5806,12.9727,12.9727
26373,13.2228,11.4901,12.9737,362.54,12.9793,6.21,12.31967356,11.5806,12.9727,12.9727
26375,13.2228,11.4901,12.9737,362.54,12.9793,6.21,12.31967356,11.5806,12.9727,12.9727
26376,13.2228,11.4901,12.9741,362.49,12.9793,6.21,12.31969753,11.5803,12.9727,12.9727
26377,13.2228,11.4901,12.9746,157.4,12.9793,6.21,12.31969753,11.5803,12.9727,12.9727
26378,13.2228,11.4901,12.9751,8.41,12.98,1178.6,12.31974295,11.5786,12.98,12.98
26380,13.2228,11.4901,12.9751,8.41,12.98,810.73,12.31981212,11.5791,12.98,12.98
26381,13.2228,11.4901,12.9751,8.41,12.98,685.86,12.3198327,11.5822,12.98,12.98
26382,13.2228,11.4901,12.9758,8.41,12.9799,308.12,12.3198327,11.5822,12.98,12.98
26383,13.2228,11.4901,12.9758,8.41,12.9799,308.12,12.3198327,11.5822,12.98,12.98
26384,13.2228,11.4901,12.9758,8.41,12.9799,308.12,12.3198327,11.5822,12.98,12.98
26385,13.2228,11.4901,12.9758,8.41,12.9799,308.12,12.3198327,11.5822,12.98,12.98
26387,13.2228,11.4901,12.9758,8.41,12.9799,308.12,12.3198327,11.5822,12.98,12.98
26388,13.2228,11.4901,12.9758,8.41,12.9799,308.12,12.3198327,11.5822,12.98,12.98
26389,13.2228,11.4901,12.9758,8.41,12.9799,308.12,12.3198327,11.5822,12.98,12.98
26390,13.2228,11.4901,12.9762,8.41,12.9799,308.12,12.31983413,11.5901,12.98,12.98
26391,13.2228,11.4901,12.9763,26.75,12.9799,308.12,12.31983413,11.5901,12.98,12.98
26393,13.2228,11.4901,12.9766,8.41,12.9799,308.12,12.31983413,11.5901,12.98,12.98
26394,13.2228,11.4901,12.9766,8.41,12.9799,308.12,12.31983413,11.5901,12.98,12.98
26395,13.2228,11.4901,12.9766,8.41,12.9799,308.12,12.31983413,11.5901,12.98,12.98
26396,13.2228,11.4901,12.9766,8.41,12.9799,308.12,12.31983413,11.5901,12.98,12.98
26397,13.2228,11.4901,12.9766,8.41,12.9799,308.12,12.31983413,11.5901,12.98,12.98
26398,13.2228,11.4901,12.9766,8.41,12.9799,308.12,12.31983413,11.5901,12.98,12.98
26400,13.2228,11.4901,12.9767,100.0,12.98,585.86,12.31984696,11.5901,12.98,12.98
26401,13.2228,11.4901,12.978,554.8,12.9868,74.44,12.31992811,11.5901,12.984,12.984
26402,13.2228,11.4901,12.9805,8.82,12.9867,308.12,12.31992811,11.5901,12.984,12.984
26403,13.2228,11.4901,12.9816,55.13,12.9857,27.22,12.31992811,11.5901,12.984,12.984
26404,13.2228,11.4901,12.9817,8.82,12.9857,27.22,12.31992811,11.5901,12.984,12.984
26406,13.2228,11.4901,12.9767,8.82,12.9835,31.86,12.31992811,11.5901,12.984,12.984
26407,13.2228,11.4901,12.9782,8.82,12.9835,31.86,12.31992811,11.5901,12.984,12.984
26408,13.2228,11.4901,12.979,2.84,12.9849,5.98,12.31992887,11.5901,12.979,12.979
26409,13.2228,11.4901,12.9805,680.0,12.9876,295.12,12.3199483,11.5901,12.9876,12.9876
26410,13.2228,11.4901,12.9827,8.88,12.9899,76.98,12.31995172,11.5921,12.9875,12.9875
26412,13.2228,11.4901,12.9834,58.3,12.9899,76.98,12.31995172,11.5921,12.9875,12.9875
26413,13.2228,11.4901,12.9849,57.85,12.9899,76.98,12.31995172,11.5921,12.9875,12.9875
26414,13.2228,11.4901,12.985,8.88,12.9899,76.98,12.31995172,11.5921,12.9875,12.9875
26415,13.2228,11.4901,12.985,8.88,12.9894,30.33,12.31995172,11.5921,12.9875,12.9875
26417,13.2228,11.4901,12.9857,56.53,12.9894,10.33,12.31995432,11.5921,12.9894,12.9894
26418,13.2228,11.4901,12.9886,108.59,12.9977,308.12,12.31996921,11.5921,12.993,12.993
26419,13.2228,11.4901,12.99,8.59,12.9976,34.35,12.31997441,11.5921,12.9895,12.9895
26420,13.2228,11.4901,12.9866,5.34,12.9958,55.26,12.31998941,11.5921,12.9883,12.9883
26421,13.2228,11.4901,12.9866,5.34,12.9942,54.93,12.31998941,11.5921,12.9883,12.9883
26423,13.2228,11.4901,12.9868,280.53,12.9931,8.59,12.31998941,11.5921,12.9883,12.9883
26424,13.2228,11.4901,12.9875,5.33,12.9931,31.37,12.31999574,11.5941,12.9883,12.9883
26425,13.2228,11.4901,12.9883,155.22,12.9931,31.37,12.32000342,11.5941,12.993,12.993
26426,13.2228,11.4901,12.9906,54.31,12.9979,308.12,12.32002598,11.5881,12.9978,12.9978
26427,13.2228,11.4901,12.9916,6.01,12.998,45.37,12.32003869,11.5881,12.998,12.998
26428,13.2228,11.4901,12.9906,60.17,12.998,45.37,12.32003869,11.5881,12.998,12.998
26430,13.2228,11.4901,12.9919,6.01,12.998,18.37,12.32004224,11.5881,12.998,12.998
26431,13.2228,11.4901,12.9919,6.01,12.998,18.37,12.32004224,11.5881,12.998,12.998
26432,13.2228,11.4901,12.9919,6.01,12.998,18.37,12.32004224,11.5881,12.998,12.998
26433,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26434,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26436,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26437,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26438,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26439,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26440,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26442,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26443,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26444,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26445,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26446,13.2228,11.4901,12.9924,6.01,12.998,18.37,12.32004274,11.59,12.998,12.998
26447,13.2228,11.4901,12.9926,6.01,12.998,18.37,12.32007237,11.5852,12.998,12.998
26449,13.2228,11.4901,12.9926,6.01,12.998,18.37,12.32007237,11.5852,12.998,12.998
26450,13.2228,11.4901,12.9926,6.01,12.998,18.37,12.32007237,11.5852,12.998,12.998
26451,13.2228,11.4901,12.9925,26.75,12.9937,26.09,12.32007237,11.5852,12.998,12.998
26452,13.2228,11.4901,12.9902,11.19,12.9937,26.09,12.32014044,11.5899,12.998,12.998
26453,13.2228,11.4901,12.9902,11.19,12.9937,26.09,12.32014044,11.5899,12.998,12.998
26454,13.2228,11.4901,12.9904,6.01,12.9978,329.4,12.32014044,11.5899,12.998,12.998
26456,13.2228,11.4901,12.9919,6.01,12.9977,22.54,12.32014355,11.5901,12.998,12.998
26457,13.2228,11.4901,12.9921,6.01,12.9977,97.31,12.32014355,11.5901,12.998,12.998
26458,13.2228,11.4901,12.9921,6.01,12.9977,97.31,12.32014355,11.5901,12.998,12.998
26459,13.2228,11.4901,12.9921,6.01,12.9977,79.02,12.32015021,11.5885,12.9977,12.9977
26460,13.2228,11.4901,12.9921,6.01,12.9973,26.75,12.32015021,11.5885,12.9977,12.9977
26461,13.2228,11.4901,12.9921,6.01,12.9973,26.75,12.32015021,11.5885,12.9977,12.9977
26463,13.2228,11.4901,12.9921,6.01,12.9973,26.75,12.32015021,11.5885,12.9977,12.9977
26464,13.2228,11.4901,12.9921,6.01,12.9973,26.75,12.32015021,11.5885,12.9977,12.9977
26465,13.2228,11.4901,12.9921,6.01,12.9976,244.88,12.32015088,11.5949,12.9977,12.9977
26466,13.2228,11.4901,12.9921,6.01,12.9976,241.63,12.32015131,11.5949,12.9976,12.9976
26467,13.2228,11.4901,12.9921,6.01,12.9976,241.63,12.32015131,11.5949,12.9976,12.9976
26469,13.2228,11.4901,12.9903,6.01,12.9975,308.12,12.3201518,11.5981,12.9976,12.9976
26470,13.2228,11.4901,12.9903,6.01,12.9958,25.55,12.3201518,11.5981,12.9976,12.9976
26471,13.2228,11.4901,12.9905,6.01,12.9959,325.32,12.32015576,11.5981,12.9959,12.9959
26472,13.2228,11.4901,12.9907,6.01,12.9975,308.12,12.32015576,11.5981,12.9959,12.9959
26473,13.2228,11.4901,12.9911,106.01,12.9976,241.63,12.32015576,11.5981,12.9959,12.9959
26474,13.2228,11.4901,12.9915,6.01,12.9976,241.63,12.32015576,11.5981,12.9959,12.9959
26476,13.2228,11.4901,12.9906,18.37,12.9916,29.32,12.32017125,11.5981,12.9906,12.9906
26477,13.2228,11.4901,12.99,46.44,12.9916,24.52,12.32017588,11.5981,12.9916,12.9916
26478,13.2228,11.4901,12.99,46.44,12.9903,28.62,12.32017588,11.5981,12.9916,12.9916
26479,13.2228,11.4901,12.9901,311.41,12.9967,6.01,12.32017588,11.5981,12.9916,12.9916
26481,13.2228,11.4901,12.9901,311.41,12.9967,6.01,12.32017588,11.5981,12.9916,12.9916
26482,13.2228,11.4901,12.9901,311.41,12.9967,6.01,12.32017588,11.5981,12.9916,12.9916
26483,13.2228,11.4901,12.9901,308.12,12.9967,6.01,12.32035095,11.6059,12.9901,12.9901
26484,13.2228,11.4901,12.9901,308.12,12.9967,6.01,12.32035095,11.6059,12.9901,12.9901
26486,13.2228,11.4901,12.9901,308.12,12.9953,35.33,12.32036471,11.596,12.9901,12.9901
26487,13.2228,11.4901,12.9901,308.12,12.9953,343.45,12.32036495,11.6026,12.9901,12.9901
26488,13.2228,11.4901,12.9901,308.12,12.9953,343.45,12.32036495,11.6026,12.9901,12.9901
26489,13.2228,11.4901,12.9901,308.12,12.9953,343.45,12.32036495,11.6026,12.9901,12.9901
26491,13.2228,11.4901,12.9901,308.12,12.9953,343.45,12.32036495,11.6026,12.9901,12.9901
26492,13.2228,11.4901,12.9901,308.12,12.9953,343.45,12.32036495,11.6026,12.9901,12.9901
26493,13.2228,11.4901,12.9901,308.12,12.9953,343.45,12.32036495,11.6026,12.9901,12.9901
26494,13.2228,11.4901,12.9901,308.12,12.9953,343.45,12.32036495,11.6026,12.9901,12.9901
26495,13.2228,11.4901,12.9903,23.78,12.9958,6.01,12.32036543,11.6007,12.9901,12.9901
26496,13.2228,11.4901,12.9903,23.78,12.9958,6.01,12.32036543,11.6007,12.9901,12.9901
26498,13.2228,11.4901,12.9903,23.78,12.9958,6.01,12.32036543,11.6007,12.9901,12.9901
26499,13.2228,11.4901,12.9906,3.53,12.9958,2.48,12.32042791,11.6002,12.9958,12.9958
26500,13.2228,11.4901,12.9906,3.53,12.9958,2.48,12.32042791,11.6002,12.9958,12.9958
26501,13.2228,11.4901,12.991,3.53,12.9969,2.48,12.32042791,11.6002,12.9958,12.9958
26503,13.2228,11.4901,12.9913,308.12,12.9969,2.48,12.32043187,11.6,12.9958,12.9958
26504,13.2228,11.4901,12.9914,46.75,12.9925,28.31,12.32043641,11.6022,12.9958,12.9958
26505,13.2228,11.4901,12.9914,26.75,12.9925,25.11,12.32043682,11.6022,12.9925,12.9925
26506,13.2228,11.4901,12.9914,53.5,12.9925,25.11,12.32043682,11.6022,12.9925,12.9925
26507,13.2228,11.4901,12.9914,80.25,12.9925,25.11,12.3204376,11.6001,12.9925,12.9925
26508,13.2228,11.4901,12.9914,80.25,12.9925,25.11,12.3204376,11.6001,12.9925,12.9925
26510,13.2228,11.4901,12.9914,53.5,12.9925,25.11,12.3204376,11.6001,12.9925,12.9925
26511,13.2228,11.4901,12.9914,53.5,12.9925,25.11,12.3204376,11.6001,12.9925,12.9925
26512,13.2228,11.4901,12.9906,26.75,12.9925,25.11,12.3204376,11.6001,12.9925,12.9925
26513,13.2228,11.4901,12.9906,26.75,12.9925,25.11,12.3204376,11.6001,12.9925,12.9925
26514,13.2228,11.4901,12.9906,26.75,12.9925,25.11,12.3204376,11.6001,12.9925,12.9925
26516,13.2228,11.4901,12.9906,80.25,12.9925,25.11,12.3204376,11.6001,12.9925,12.9925
26517,13.2228,11.4901,12.9903,3.53,12.9964,308.12,12.32047263,11.6001,12.99,12.99
26518,13.2228,11.4901,12.99,307.16,12.9955,2.48,12.32048248,11.6005,12.99,12.99
26519,13.2228,11.4901,12.99,307.16,12.9952,308.12,12.32048248,11.6005,12.99,12.99
26521,13.2228,11.4901,12.99,307.16,12.9952,308.12,12.32048248,11.6005,12.99,12.99
26522,13.2228,11.4901,12.9939,33.07,12.9977,14.29,12.32048263,11.6005,12.9952,12.9952
26523,13.2228,11.4901,12.9933,308.12,12.9977,14.29,12.32048709,11.6072,12.9952,12.9952
26524,13.2228,11.4901,12.9928,329.27,12.9977,14.29,12.32048709,11.6072,12.9952,12.9952
26526,13.2228,11.4901,12.9901,327.7,12.9975,6.01,12.32048709,11.6072,12.9952,12.9952
26527,13.2228,11.4901,12.9903,6.01,12.9959,14.23,12.32049431,11.6072,12.9959,12.9959
26528,13.2228,11.4901,12.9903,6.01,12.9959,14.23,12.32049431,11.6072,12.9959,12.9959
26530,13.2228,11.4901,12.9903,6.01,12.9959,34.23,12.32049431,11.6072,12.9959,12.9959
26531,13.2228,11.4901,12.9907,6.01,12.9959,25.37,12.32049825,11.6072,12.9959,12.9959
26533,13.2228,11.4901,12.9907,6.01,12.9959,25.37,12.32049825,11.6072,12.9959,12.9959
26534,13.2228,11.4901,12.9907,6.01,12.9959,25.37,12.32049825,11.6072,12.9959,12.9959
26535,13.2228,11.4901,12.9907,6.01,12.9959,25.37,12.32049825,11.6072,12.9959,12.9959
26536,13.2228,11.4901,12.9907,6.01,12.9959,25.37,12.32049825,11.6072,12.9959,12.9959
26537,13.2228,11.4901,12.9907,6.01,12.9958,26.75,12.32056783,11.6093,12.9959,12.9959
26538,13.2228,11.4901,12.988,7.32,12.9948,6.01,12.32061752,11.6093,12.9901,12.9901
26540,13.2228,11.4901,12.9813,308.12,12.9928,6.01,12.32063747,11.6056,12.984,12.984
26541,13.2228,11.4901,12.9859,30.87,12.9926,59.7,12.32063987,11.6056,12.9895,12.9895
26542,13.2228,11.4901,12.9863,7.35,12.9924,44.42,12.32069122,11.607,12.9924,12.9924
26543,13.2228,11.4901,12.9925,7.77,12.9959,4.23,12.32069122,11.607,12.9924,12.9924
26544,13.2228,11.4901,12.9925,7.77,12.9959,4.23,12.32069122,11.607,12.9924,12.9924
26546,13.2228,11.4901,12.9887,13.96,12.9958,13.15,12.32069122,11.607,12.9924,12.9924
26547,13.2228,11.4901,12.9858,7.77,12.9955,51.53,12.32069174,11.607,12.9955,12.9955
26548,13.2228,11.4901,12.9858,7.77,12.9955,51.53,12.32069174,11.607,12.9955,12.9955
26549,13.2228,11.4901,12.9859,23.55,12.9955,51.53,12.32069174,11.607,12.9955,12.9955
26550,13.2228,11.4901,12.987,26.84,12.9955,52.14,12.320696,11.607,12.9954,12.9954
26552,13.2228,11.4901,12.9926,29.7,12.9959,4.23,12.320696,11.607,12.9954,12.9954
26553,13.2228,11.4901,12.9927,100.0,12.9959,4.23,12.320696,11.607,12.9954,12.9954
26554,13.2228,11.4901,12.9913,6.09,12.9958,26.75,12.320696,11.607,12.9954,12.9954
26555,13.2228,11.4901,12.9913,6.09,12.9958,53.5,12.320696,11.607,12.9954,12.9954
26556,13.2228,11.4901,12.9914,6.09,12.9958,53.5,12.320696,11.607,12.9954,12.9954
26558,13.2228,11.4901,12.9948,153.85,12.9958,83.46,12.320696,11.607,12.9954,12.9954
26559,13.2228,11.4901,12.9948,157.46,12.9959,4.23,12.320696,11.607,12.9954,12.9954
26560,13.2228,11.4901,12.9948,157.46,12.9959,4.23,12.320696,11.607,12.9954,12.9954
26561,13.2228,11.4901,12.9948,157.46,12.9954,31.5,12.320696,11.607,12.9954,12.9954
26562,13.2228,11.4901,12.9949,100.0,12.9954,1.5,12.32069994,11.607,12.9954,12.9954
26563,13.2228,11.4901,12.9963,128.97,13.0,29.26,12.32070499,11.607,12.998,12.998
26565,13.2228,11.4901,12.997,20.81,13.0,29.26,12.32070499,11.607,12.998,12.998
26566,13.2228,11.4901,12.9972,20.74,13.0049,68.51,12.32071218,11.607,13.003,13.003
26567,13.2228,11.4901,12.9984,3.14,13.0047,57.99,12.3207163,11.607,12.9983,12.9983
26568,13.2228,11.4901,12.9984,3.14,13.0047,57.99,12.3207163,11.607,12.9983,12.9983
26570,13.2228,11.4901,12.9984,3.14,13.0045,55.77,12.32071722,11.6074,12.9983,12.9983
26571,13.2228,11.4901,12.9975,29.92,13.0043,55.09,12.32071722,11.6074,12.9983,12.9983
26572,13.2228,11.4901,12.9976,3.17,13.0044,57.48,12.32071987,11.6074,13.003,13.003
26573,13.2228,11.4901,12.9976,3.17,13.0044,57.48,12.32071987,11.6074,13.003,13.003
26575,13.2228,11.4901,12.9976,3.17,13.0042,59.11,12.32072249,11.6073,13.003,13.003
26576,13.2228,11.4901,12.9976,3.17,13.0042,59.11,12.32072249,11.6073,13.003,13.003
26578,13.2228,11.4901,12.9982,24.14,13.0042,59.11,12.32072249,11.6073,13.003,13.003
26579,13.2228,11.4901,12.9982,24.14,13.0042,59.11,12.32072249,11.6073,13.003,13.003
26580,13.2228,11.4901,12.9978,3.19,13.0041,8.14,12.32072249,11.6073,13.003,13.003
26581,13.2228,11.4901,12.9974,11.27,13.0028,56.06,12.32072249,11.6073,13.003,13.003
26582,13.2228,11.4901,12.9975,2.3,13.0028,8.14,12.32072249,11.6073,13.003,13.003
26584,13.2228,11.4901,12.9977,3.18,13.0028,8.14,12.32072249,11.6073,13.003,13.003
26585,13.2228,11.4901,12.9977,3.18,13.0036,8.14,12.32072249,11.6073,13.003,13.003
26586,13.2228,11.4901,12.9977,3.18,13.0036,8.14,12.32072249,11.6073,13.003,13.003
26587,13.2228,11.4901,12.9977,3.18,13.0036,8.14,12.32072249,11.6073,13.003,13.003
26588,13.2228,11.4901,12.9982,3.19,13.005,8.14,12.32072249,11.6073,13.003,13.003
26590,13.2228,11.4901,12.9982,3.19,13.005,8.14,12.32072249,11.6073,13.003,13.003
26591,13.2228,11.4901,12.9982,3.19,13.005,8.14,12.32072249,11.6073,13.003,13.003
26592,13.2228,11.4901,12.9967,3.23,13.0037,56.4,12.32072249,11.6073,13.003,13.003
26593,13.2228,11.4901,12.9951,3.27,13.0023,58.68,12.32072249,11.6073,13.003,13.003
26595,13.2228,11.4901,12.9936,3.3,13.001,8.14,12.32072249,11.6073,13.003,13.003
26596,13.2228,11.4901,12.9917,45.79,12.9994,8.14,12.32072908,11.6073,12.9995,12.9995
26597,13.2228,11.4901,12.9954,7.16,12.9994,28.26,12.32075951,11.6073,13.0048,13.0048
26598,13.2228,11.4901,12.9955,56.56,12.9979,32.28,12.32075951,11.6073,13.0048,13.0048
26599,13.2228,11.4901,12.9925,7.16,12.9986,308.12,12.32076127,11.6073,12.9979,12.9979
26600,13.2228,11.4901,12.994,58.88,13.0016,20.0,12.32076735,11.6073,12.9991,12.9991
26602,13.2228,11.4901,12.9978,58.06,13.0095,221.46,12.32082073,11.6073,13.0095,13.0095
26603,13.2228,11.4901,13.0133,8.51,13.0192,100.0,12.32087342,11.6073,13.0168,13.0168
26604,13.2228,11.4901,13.0135,2.38,13.0191,760.0,12.32087914,11.6073,13.0135,13.0135
26605,13.2228,11.4901,13.0051,59.6,13.0186,8.57,12.32089382,11.6073,13.0131,13.0131
26607,13.2228,11.4901,13.0056,57.36,13.0182,8.57,12.3208943,11.6065,13.0131,13.0131
26608,13.2228,11.4901,13.0072,54.25,13.0184,8.57,12.32090254,11.6111,13.0131,13.0131
26609,13.2228,11.4901,13.0102,21.68,13.0183,8.57,12.32090254,11.6111,13.0131,13.0131
26610,13.2228,11.4901,13.0104,58.21,13.0187,8.57,12.32090254,11.6111,13.0131,13.0131
26611,13.2228,11.4901,13.0122,54.79,13.0188,13.59,12.32090435,11.6111,13.0188,13.0188
26613,13.2228,11.4901,13.0118,6.0,13.0188,13.59,12.32090435,11.6111,13.0188,13.0188
26614,13.2228,11.4901,13.0133,6.0,13.0193,119.8,12.32091165,11.6111,13.0193,13.0193
26615,13.2228,11.4901,13.0131,18.71,13.0163,32.84,12.32091165,11.6111,13.0193,13.0193
26616,13.2228,11.4901,13.0131,18.71,13.0162,56.85,12.32091345,11.6111,13.0163,13.0163
26617,13.2228,11.4901,13.0135,54.78,13.0193,119.8,12.32091345,11.6111,13.0163,13.0163
26618,13.2228,11.4901,13.0135,54.78,13.0193,119.8,12.32091345,11.6111,13.0163,13.0163
